w_geocode,h_geocode,count
8031005300,8031004602,18
8031012010,8031008306,2
8001009553,8031004006,4
8031003601,8031001800,1
8031000202,8031004505,2
8031004006,8031005300,1
8031001000,8059011951,13
8031001301,8031003002,6
8031004403,8001009752,2
8031012010,8031003602,3
8031000301,8031002300,9
8001008309,8031008391,170
8031004103,8031008304,1
8031006804,8031011903,9
8031006814,8005005552,8
8031002801,8031005102,4
8031004404,8031008312,2
8031006814,8005087200,2
8001008308,8031000903,5
8031004003,8005005619,4
8031000102,8031000102,36
8031003002,8031004700,5
8031002000,8031004003,10
8031005200,8031980100,2
8031008312,8005006704,1
8001015000,8031008388,42
8001007900,8031005503,1
8059010406,8031004700,3
8059011904,8005007202,1
8031000600,8005007202,6
8031001402,8031001402,10
8031000800,8031000201,10
8031005503,8031006812,1
8031000904,8031004602,1
8031001402,8031004506,1
8031001000,8031003701,8
8001009553,8031003203,6
8031003102,8031004601,10
8031000800,8031004102,7
8031015500,8031006804,5
8031006701,8031000904,3
8031011903,8031004700,3
8031004005,8031001901,1
8031001302,8031005102,3
8031001403,8031002902,8
8031012010,8031007037,2
8031015300,8031003703,4
8031004403,8031015700,2
8031006804,8031006810,62
8031006812,8031003203,2
8031003601,8005087200,1
8031000202,8031001800,2
8031006814,8031004103,5
8031004102,8005004952,10
8031003202,8001009553,1
8031003002,8031980100,1
8001008901,8001008308,13
8031003702,8031003701,7
8031002801,8005007202,2
8031004306,8059011951,1
8031004202,8031002801,1
8001008709,8031004003,12
8031004201,8031000905,1
8031008386,8005007202,1
8059010406,8031008312,6
8031003203,8031008304,1
8031002602,8059011951,1
8005006704,8031015500,1
8031004505,8031008389,2
8031001500,8031004201,10
8031005200,8031004101,3
8031000302,8031002602,2
8031005104,8005015100,6
8001015000,8031000303,20
8031004005,8031008388,6
8031007037,8031005503,1
8031015300,8031004404,3
8031002000,8031000201,11
8001008308,8031003601,8
8031004102,8031003401,12
8031002802,8031008390,8
8031004101,8031004801,4
8005006712,8001008901,8
8031004005,8031015700,5
8031000302,8031004503,1
8005006712,8005004951,25
8031003703,8031004403,14
8005005552,8031001101,2
8031003101,8001009752,3
8031002802,8059012041,11
8031003202,8031004005,3
8031001000,8005087200,10
8031001102,8031004801,10
8031004801,8031001500,1
8031003402,8031003003,6
8031005102,8031003101,1
8031006812,8031001401,5
8031000903,8031001000,1
8031980100,8031012010,15
8031003703,8031001302,2
8031002801,8031003101,4
8001008308,8031001301,7
8031004404,8005005551,1
8031003203,8031002000,1
8031003102,8031008388,12
8031001000,8031006804,3
8031012010,8031001101,1
8001008309,8005006712,1
8031002602,8059012027,2
8031004601,8005006854,1
8031011902,8031005102,2
8005005952,8031008312,1
8031004202,8001008000,4
8031004003,8031008390,9
8001007900,8031004202,8
8031004801,8031012001,2
8031003101,8031006804,13
8031000201,8031004503,4
8031008388,8001009751,1
8031004002,8005005552,1
8031004102,8031000303,12
8031005001,8031007006,5
8031006812,8031008305,2
8031001401,8031005104,3
8031008312,8031003002,1
8031004202,8005007202,1
8031000301,8031003603,6
8031005300,8031001102,13
8031001500,8031007006,12
8031004101,8031000903,8
8005007201,8031004403,1
8005005553,8059011904,6
8005006712,8031008389,60
8031000800,8059009845,2
8031003003,8031015300,3
8031000201,8031004306,5
8031002801,8031011903,6
8031000600,8031007088,5
8031011902,8031006804,1
8031006810,8031004004,5
8031004403,8031004201,2
8005006854,8031008388,9
8059010406,8031004603,7
8001008709,8031003202,6
8031005104,8031004005,7
8001008709,8005005952,7
8001008309,8031008306,34
8031002000,8031000303,19
8031002802,8031003101,13
8005087200,8031003102,2
8031006812,8031003003,4
8031001800,8031003902,21
8031005001,8031015500,4
8031004103,8031000301,1
8031003603,8031000501,1
8031005104,8031008312,8
8031005102,8031001301,1
8031000303,8031007013,2
8031000902,8031007006,1
8031006804,8031008312,16
8001008200,8059010406,2
8001008901,8031002602,1
8031011903,8031015600,1
8031006814,8031004505,5
8031001800,8031004003,12
8031015400,8031003202,7
8001008709,8031001500,34
8001009752,8031001500,2
8059011904,8031008312,3
8031002300,8031002901,3
8031001301,8031015600,12
8031004302,8031004601,1
8031002901,8031008390,30
8031003902,8031004503,3
8031015400,8031004303,2
8031004005,8031004503,1
8031001302,8031001101,4
8031006812,8031006804,2
8031001403,8031002901,8
8031003901,8031004506,3
8005006712,8031000904,32
8031003601,8031003101,1
8031003202,8031003601,1
8001008309,8031002901,6
8031005200,8005005553,1
8005006712,8031008312,16
8001008309,8031001402,9
8031004005,8031001800,2
8031003300,8031004801,4
8031003902,8001008308,13
8031002000,8001008200,4
8031980100,8031003102,10
8031015600,8031001500,3
8031005300,8005005553,9
8031002000,8031004801,5
8005087200,8031003902,1
8005004952,8031003004,25
8031011902,8031000903,2
8031003002,8031002902,8
8031005104,8031002901,4
8031004104,8031011903,1
8031003702,8031004601,1
8031003702,8031002300,3
8001008308,8031001101,4
8001008100,8031015600,15
8031004006,8031002602,3
8031001101,8031004201,1
8059012054,8001008709,3
8031002902,8031000303,2
8031002602,8031000501,2
8031000202,8001007900,1
8001008308,8031004004,3
8031005300,8031980100,1
8031006814,8031004102,3
8031004404,8031011903,2
8031006812,8005007201,3
8031002602,8031002801,1
8031001000,8001008308,10
8031002602,8031000102,6
8031002802,8031006813,2
8031007037,8031006813,1
8001008100,8031001401,7
8031002902,8031004700,2
8031005104,8031000905,4
8031006804,8031003603,8
8031006804,8031004801,10
8031006804,8031004503,2
8031001901,8001015000,4
8031006701,8005005553,4
8031005502,8031000202,1
8031003603,8031004504,4
8031000303,8031000902,7
8005005552,8031004503,4
8031002000,8031011902,13
8031003004,8005005552,1
8031001500,8031001500,74
8031003902,8031008387,6
8031004505,8031005001,1
8031004700,8031004504,11
8031003602,8031000902,3
8001007900,8005005619,1
8031003300,8031000903,2
8005006712,8031001302,24
8031008312,8031004006,2
8031001302,8031004005,3
8031006813,8031003300,1
8031002901,8031015500,13
8031006813,8059012041,2
8031000501,8031002802,2
8031005001,8031005104,3
8031004002,8031011902,1
8031004003,8031003702,5
8031001000,8031008386,11
8031001101,8031002801,3
8031004003,8005087200,7
8031005102,8031004003,2
8001008709,8031000905,27
8031007088,8031006701,1
8031004102,8059012041,12
8031005001,8001008000,1
8031001401,8031015300,5
8031002000,8031001101,11
8005005551,8031001101,9
8031005503,8031000301,1
8031006804,8005007202,8
8001008709,8001008709,230
8031004505,8031003004,3
8031007088,8031007013,2
8031005104,8031003702,7
8059012041,8031006812,3
8001009553,8031000903,28
8059011904,8031004306,9
8001008709,8031004303,4
8031004700,8031002802,1
8031006812,8031001500,2
8001008200,8031002402,2
8001008200,8031004101,5
8005006712,8031003902,86
8001007900,8031000201,3
8031003203,8031005200,4
8031004006,8005005551,1
8031003702,8031000401,5
8031015300,8031004102,1
8031008312,8031004404,8
8031001800,8001007900,17
8005087200,8031000903,5
8031000302,8031004801,2
8031003101,8005005551,3
8059011904,8059012041,28
8031005503,8031011902,1
8031006812,8031001102,1
8031005200,8031006804,5
8031004506,8005007202,1
8031003703,8031001301,7
8059012050,8031015300,3
8001988700,8031005001,1
8031007037,8031004404,3
8031006814,8031008390,11
8031004404,8001015000,1
8031003702,8031004306,1
8031002901,8031008306,5
8031003102,8031004306,9
8031004006,8031015700,1
8031005502,8059012027,1
8001008200,8031008312,17
8001008200,8031008389,21
8031004505,8005004951,1
8031007013,8031003002,4
8031006810,8005006704,2
8031003002,8059011904,6
8001008709,8031003402,3
8031002802,8031006812,10
8031000800,8031004004,3
8031003902,8031004404,16
8001009752,8031006814,1
8031004603,8031000800,1
8031003002,8031002402,1
8005006854,8031005102,19
8001008100,8031001000,13
8059010406,8031000202,9
8031003300,8031000905,1
8031003901,8001008308,2
8031000800,8031006701,4
8031003101,8031008391,19
8031004005,8031008387,3
8005005552,8031004602,11
8031004102,8031003603,14
8001008200,8031004601,3
8001015000,8031002902,1
8031005102,8031004603,3
8031004201,8031015300,3
8031000201,8031007037,2
8001008901,8031001403,2
8031000800,8031015400,5
8031000600,8031008387,13
8059010406,8031000903,5
8031004202,8031003004,2
8031003901,8031002801,4
8031003101,8059011904,3
8031008312,8031007037,10
8031006813,8031000800,1
8031015600,8031005502,6
8031003102,8031015700,6
8031005300,8005005552,12
8031007013,8031006701,1
8031006804,8005006704,39
8031000800,8031008306,6
8031005200,8005006712,1
8031003402,8031006814,4
8059011904,8001008709,3
8031003102,8031000102,13
8001009553,8031004601,10
8031001403,8031003701,5
8005006704,8031005503,1
8031001302,8005087200,1
8031015300,8031003602,2
8031005502,8031008387,4
8031004506,8031000903,1
8005006712,8031004002,37
8005005952,8031003202,3
8031002901,8031005200,14
8005015100,8005004952,2
8031000800,8031011903,4
8001009751,8031006701,2
8001008200,8001008200,39
8031004603,8031004102,2
8031000904,8031004504,3
8031005300,8031000301,11
8031001402,8059011904,1
8031015300,8031005503,1
8031008312,8001009751,2
8031003603,8031002402,2
8031001901,8005087200,10
8031006813,8031007088,3
8031004403,8001007900,2
8001008709,8031001401,19
8031004201,8031000303,1
8031000905,8031000303,1
8031007013,8005006704,1
8031980100,8005007202,47
8031002902,8031003703,3
8005005553,8031005503,15
8031003003,8031015600,5
8031001102,8031000904,4
8031005102,8031005503,2
8031004101,8031005502,3
8001009752,8031000902,1
8031004602,8031005300,1
8031004801,8031002802,4
8031001403,8005006704,6
8031005104,8031000301,9
8031006810,8031002801,1
8005005551,8031002902,6
8031007013,8031004101,1
8031004103,8031001901,2
8001008901,8031004505,8
8031004504,8031012001,1
8031007088,8031000202,1
8031003703,8031000600,2
8031008388,8005004952,2
8031004506,8031001301,5
8031000903,8031007006,1
8031001403,8031008386,3
8001009751,8031000600,4
8031000301,8031004002,2
8031003101,8031003401,10
8001008308,8031000905,2
8031001102,8031006701,9
8031005502,8031004505,1
8031006701,8031005104,2
8031003902,8001008200,7
8031003701,8001009553,3
8031001301,8031001102,4
8031015600,8031004101,9
8031006814,8059011951,2
8031003203,8031002902,6
8031004102,8005006712,2
8031002602,8005005552,1
8031003300,8031003703,7
8005087200,8031011902,4
8031002902,8031000202,1
8001009751,8031004104,1
8031006804,8031001402,3
8031980100,8001008309,31
8031004303,8031002901,1
8031001101,8031000902,1
8031008389,8031005102,3
8031980100,8031004006,2
8031003901,8031000501,2
8001988700,8031015500,1
8031004201,8031005001,1
8031003701,8031005001,8
8031002902,8059011951,2
8031006812,8031004202,4
8031015400,8031006812,2
8031000600,8031000905,4
8031002802,8031005102,8
8031004003,8031008386,1
8031002801,8031000202,6
8005005552,8031005104,4
8031001401,8031006804,8
8059012054,8005006704,1
8031003703,8031003003,3
8001008401,8001008308,7
8031000600,8005006704,4
8031000202,8031005001,1
8031980100,8001009751,11
8031000800,8031003202,3
8031003703,8031003004,8
8005004952,8031000902,15
8031004006,8005006712,1
8031003102,8031000903,9
8031003602,8031004104,12
8001015000,8031003603,20
8031008389,8031004202,3
8031980100,8031005502,1
8031001102,8005005552,1
8031012010,8031008387,4
8031002802,8031000501,1
8031000302,8005005952,2
8031003102,8059010406,7
8031003401,8031004003,2
8031001302,8031004602,16
8031007013,8031007037,1
8059012050,8059012041,30
8031001403,8031005503,25
8001009553,8031001800,4
8031004102,8031015300,9
8031000302,8031004006,3
8031003101,8031003701,6
8031000302,8005087200,3
8031003101,8031004103,19
8031004101,8005005553,9
8031002801,8031008390,1
8031002802,8031001401,10
8005005551,8031015400,9
8031003101,8001007900,9
8031001301,8031008305,2
8031005104,8059009845,5
8031003102,8031004102,15
8031004506,8059012054,3
8059012050,8031002901,1
8031004201,8031006701,2
8059012050,8031008304,5
8031004003,8031000301,2
8031006812,8031015700,3
8005087200,8031003002,2
8031001301,8031001000,5
8031003902,8031003601,14
8031006814,8031002802,6
8001008308,8031004303,5
8031007037,8031004201,2
8005005619,8031004101,1
8031005102,8031000202,2
8005087200,8031005104,3
8031003300,8031001901,1
8059011904,8031003602,2
8031000201,8031004303,3
8031001102,8059011904,1
8031001302,8031001102,3
8001008308,8031004700,3
8001008309,8031000302,3
8031003703,8031012010,3
8031001301,8031001800,3
8001009751,8059012041,4
8031002602,8031004700,3
8059011904,8031008304,4
8031001102,8031004102,2
8031003101,8031000202,6
8031001000,8031004403,9
8031008312,8031015400,2
8059012054,8031003102,1
8001008709,8031004102,37
8031004801,8005007202,1
8059011951,8001015000,1
8031000800,8031000301,5
8001015000,8031003901,9
8005005552,8031012001,5
8031001101,8031000202,8
8031006810,8031003703,1
8031001800,8031008388,50
8031005300,8031002402,6
8031002801,8031003202,9
8031006812,8031001402,4
8031003102,8031000302,22
8031004103,8031003402,2
8031001500,8031008306,8
8031003300,8031003102,3
8031007013,8031004201,4
8031004302,8031000201,1
8031003202,8031008312,1
8031005200,8031000501,3
8005006712,8059012050,34
8031015500,8031015700,6
8031007088,8059010406,1
8031002801,8059012050,2
8031008390,8001008709,1
8031004101,8031006810,8
8001008308,8031002300,3
8001015000,8031004005,7
8031006813,8005006704,1
8059012041,8031008312,2
8031000202,8031012001,4
8031003402,8031004306,6
8031012010,8031004102,1
8059011904,8031011903,11
8031004005,8031004006,1
8059011904,8031015400,7
8005005551,8031004306,5
8031004506,8031000303,5
8031004603,8031004504,2
8031001402,8031006701,1
8031006804,8031007088,34
8031006701,8031008304,1
8031000302,8031015400,6
8031000303,8001008309,1
8031002801,8031012010,5
8031004102,8031001101,7
8031004506,8031003300,1
8031015400,8031008305,1
8031008389,8005005553,1
8031003203,8001009751,1
8031001302,8031003002,1
8001008308,8031006701,6
8031003300,8031007013,1
8031005200,8001009752,3
8031980100,8059012027,1
8001007900,8031000902,2
8059011904,8031012001,13
8031000102,8031000303,3
8059012041,8031004403,1
8031004102,8031002802,3
8031012001,8059012027,1
8031004004,8031002602,1
8031002801,8031000902,5
8031000800,8005015100,1
8031008389,8059012027,1
8031008388,8031000902,4
8031007088,8031006814,2
8001008901,8031004101,9
8005087200,8031006812,8
8031001403,8031000903,26
8031003902,8031004306,16
8031003703,8031003402,3
8031001402,8031008389,1
8031000903,8005005553,1
8031001901,8031003004,22
8031005200,8001008000,12
8031005104,8031004700,2
8031004306,8031003701,1
8031006701,8031015500,3
8031004005,8031008389,4
8001007900,8005087200,2
8031004003,8031004404,2
8001015000,8031004603,32
8031006813,8031002801,3
8059012041,8031000303,2
8031005104,8031004506,1
8001008709,8031004004,5
8031006812,8031000905,2
8031015600,8059010406,3
8031001301,8031006814,2
8005004952,8005006712,4
8031000201,8001009752,14
8031000102,8031000903,1
8031003701,8031003202,5
8031001403,8059011951,3
8059010406,8031004104,2
8031004101,8031001403,3
8031001800,8031001102,26
8031001302,8031001800,4
8005005551,8005087200,2
8031004104,8031004102,4
8005087200,8031004506,1
8031001500,8001008100,2
8031004102,8059009845,13
8031006810,8031005102,4
8031003102,8031004602,16
8031004006,8031015400,1
8059012054,8031008389,5
8059012050,8031008389,4
8031000600,8031002901,4
8031001403,8005087200,6
8001008308,8031001800,5
8059010406,8031001403,1
8005004952,8059012041,28
8031004102,8031004403,25
8031000401,8031015600,1
8001008309,8031008389,160
8031003902,8031000303,14
8031004302,8031004104,1
8031008388,8031004004,2
8031003701,8031001102,4
8031008388,8031005502,4
8001008709,8031005200,3
8031001401,8031004306,6
8031003602,8031008306,7
8059012027,8031000401,1
8031006812,8031003102,2
8001008000,8031004103,2
8005005551,8031006701,4
8031000600,8031005001,2
8031002802,8031004101,7
8031003003,8031000401,1
8001015000,8031006812,10
8031001101,8031003300,4
8001009553,8031002802,11
8031004202,8031000303,1
8031000102,8031000301,7
8001008308,8031003004,4
8031000800,8031000501,2
8031005502,8005005619,6
8031001403,8031003402,8
8001015000,8031003101,10
8031005200,8005005952,1
8031004201,8031003004,3
8031001901,8031015500,19
8031000800,8031004602,4
8031004102,8005006704,2
8031003002,8031006810,6
8031001000,8031005104,7
8001015000,8001008100,2
8031015300,8031005200,7
8059010406,8031001901,6
8031004005,8031004602,1
8031015500,8031004006,3
8031005503,8031001301,2
8031003202,8005005551,3
8031004404,8031001402,1
8031003702,8031004104,1
8031015600,8031006810,10
8031006810,8005005553,2
8059009845,8031004005,1
8031003002,8031011902,10
8001008100,8031008304,20
8031005200,8031005104,10
8005006712,8005087200,54
8031000800,8031003901,9
8001007900,8005004952,2
8005004951,8031000905,2
8031004202,8031004603,3
8031004101,8031002402,7
8031001403,8005007202,7
8031003002,8031005001,2
8031007013,8031005104,2
8031004404,8031000902,1
8031005104,8031003401,4
8031001403,8059012054,3
8031002000,8031003602,10
8031004003,8031003901,6
8031005104,8031001402,15
8031004303,8031005104,2
8031008306,8031003003,1
8031004306,8005007201,1
8031012010,8005015100,2
8031003101,8031006810,11
8031001403,8059012050,13
8031004006,8031003602,1
8031003602,8031006810,5
8031000600,8031001401,11
8031006812,8031007088,6
8031003902,8031005300,6
8031000202,8059010406,10
8059012041,8031008386,2
8031004303,8031006812,7
8031006810,8031015700,8
8031004101,8001988700,2
8001009553,8031002902,5
8059011904,8031004104,3
8031003901,8031000102,3
8031003901,8001008709,7
8031001901,8005006854,5
8031005300,8031004002,7
8001008200,8031001402,4
8031004101,8005007201,13
8031007006,8031004104,1
8031000302,8031011903,4
8001008709,8031004006,2
8001009553,8031002602,9
8031001401,8031002300,4
8031001000,8031006812,3
8031004003,8031007088,1
8031000800,8001008401,3
8005015100,8031003902,1
8005015100,8031003603,1
8031003701,8031001302,1
8005006712,8031000600,17
8031006810,8031002802,2
8001008100,8031000800,12
8031008389,8001008000,1
8031001402,8031004103,1
8031004202,8031008386,4
8031004801,8059011904,1
8031000905,8031004700,2
8031004506,8031001403,4
8031006810,8031007006,11
8005004952,8031015400,9
8031003002,8005006712,1
8005006704,8031015300,1
8031004506,8031002901,3
8031001800,8031003203,38
8031005102,8031002901,3
8001009553,8031000401,17
8031015300,8031005001,8
8001008308,8031002801,1
8001008000,8031008306,2
8031003902,8001008000,11
8031002602,8031004103,5
8001015000,8005087200,6
8031011902,8031001402,1
8001008100,8031004201,123
8031006812,8031000301,3
8005006854,8005004952,14
8031001500,8031000903,20
8031003902,8031006812,10
8031001500,8031003902,4
8031004003,8001009752,1
8031004700,8031003602,1
8031006813,8031008387,3
8031001403,8031003902,11
8031000302,8005005619,2
8031008388,8059011951,2
8031005102,8031004404,5
8031001302,8005004952,1
8031002801,8031005300,2
8031004003,8031000201,1
8031003603,8059010406,1
8001008401,8031004101,1
8031001800,8031008389,65
8031000904,8031001000,1
8031006814,8005007202,5
8031001401,8031004004,9
8059012054,8031004601,6
8031008389,8031002902,1
8031980100,8031004303,2
8031004201,8059012054,1
8001015000,8031003203,3
8031003902,8031006810,11
8031000903,8031006810,3
8031004002,8005015100,1
8031003602,8031001402,3
8001988700,8059011904,1
8031004506,8031002300,5
8031003701,8031004005,2
8005087200,8001008709,4
8031007013,8031001403,4
8031004700,8031015700,1
8001988700,8031003402,1
8005006854,8031003902,17
8001008709,8001007900,30
8031003902,8031005104,22
8031002901,8031001000,11
8031002901,8031004503,6
8031006812,8031004302,2
8031000302,8031005200,9
8031004006,8059010406,1
8031002000,8031004403,9
8031011903,8031007006,1
8001009751,8001008901,5
8031008312,8031003202,1
8031000102,8031001102,2
8031001401,8005004951,17
8031003902,8031005102,15
8031008388,8031001000,1
8005004952,8031004104,29
8031980100,8031000301,15
8005005551,8031008305,9
8031004004,8031002402,1
8001008200,8059011951,2
8031006812,8031000904,3
8031002901,8031000903,11
8031004602,8031008390,2
8005005552,8031004505,4
8031011902,8005005952,1
8031003701,8001008200,2
8059010406,8031006814,6
8031015500,8031008306,4
8005004952,8031001901,13
8031003402,8031002902,11
8059009845,8031000401,1
8031003004,8031000800,2
8031000401,8031003203,2
8031015600,8005005552,18
8001988700,8005004951,3
8001988700,8031003702,5
8031004104,8031008387,3
8031015700,8031008390,2
8031003102,8031003004,11
8031004102,8001008901,14
8031007037,8031004202,3
8001008401,8059011904,1
8031001500,8031003002,4
8031004102,8005007201,26
8031000202,8031011903,1
8031000600,8031005200,8
8031004601,8031004504,4
8031001901,8031004506,16
8031001302,8005005619,6
8031008312,8031002402,2
8031004101,8031007037,5
8001015000,8031001101,17
8031015400,8031007037,3
8031002300,8031001101,3
8031001901,8031003901,16
8005005552,8031004603,16
8031003102,8031003701,32
8031001403,8031004801,10
8005007201,8031008386,2
8031001403,8031002801,5
8031015600,8031007037,5
8031003701,8001008901,1
8031004302,8005005952,1
8031008388,8059012050,1
8031000600,8031006810,10
8031004404,8001007900,3
8005005552,8031015600,31
8001008309,8031004002,3
8001008308,8031008312,23
8001009751,8031002300,3
8031007088,8001008200,2
8031000903,8031000301,1
8031000302,8031004306,1
8031004005,8031004003,2
8031003402,8031006701,5
8005006712,8031001403,49
8031002801,8059012041,3
8031002802,8005006704,5
8031002300,8001015000,1
8031006701,8005005551,1
8031004801,8031004103,1
8031001302,8031008391,3
8005004952,8001007900,9
8031003703,8005015100,3
8031004506,8031000302,4
8031001000,8005005551,15
8031003102,8031007013,14
8031002802,8031004005,6
8031003703,8031006813,4
8005006704,8031004303,1
8031001301,8031000102,2
8001008709,8031007037,25
8031000201,8031011903,3
8031002602,8031003102,9
8001008100,8001015000,16
8005005551,8031006810,18
8031006804,8059012027,9
8031006804,8031003003,15
8031002902,8031004801,1
8031002000,8031002902,4
8031003702,8031006701,1
8059009845,8059011951,9
8031003300,8031004003,2
8005005551,8005005551,115
8031001401,8031007037,10
8031007013,8031003603,1
8031007088,8031003401,1
8031000600,8001015000,5
8031980100,8031004003,18
8031003602,8031001000,1
8031003004,8031007088,7
8031003003,8031004002,1
8031006810,8031001402,3
8001015000,8059012041,22
8031006813,8005004951,1
8031004102,8031008390,29
8031002902,8031001101,1
8031000600,8031004002,4
8031004003,8031002902,1
8031001500,8031011903,7
8031004603,8031000902,1
8031004506,8031004503,6
8031005104,8031001800,1
8031015600,8031000902,24
8031003703,8031007088,7
8005004952,8031004202,8
8031003102,8031008305,5
8031002902,8031006814,2
8031003401,8031015400,1
8031006810,8031001403,1
8031004101,8005005552,3
8031002801,8001008309,1
8031008387,8031001000,1
8031005200,8031004002,6
8005004952,8031006701,28
8031001000,8031008391,7
8005006854,8001008000,2
8031000800,8031002901,3
8031980100,8031004306,19
8005006854,8031003203,3
8031003003,8031008387,1
8031004302,8059010406,1
8031008389,8059010406,1
8031001302,8005007201,2
8031001403,8005006854,10
8031003603,8005004951,1
8031008388,8031005104,1
8031004603,8001008000,3
8001008309,8031004103,18
8001008709,8031001402,15
8031004306,8031004601,1
8031002801,8001008709,2
8031004801,8031001101,2
8059010406,8031008305,6
8031005502,8031000902,7
8001008901,8031004005,2
8031002901,8031000902,11
8031003703,8031003902,5
8031004201,8031015500,5
8031003601,8031008306,1
8031004404,8031003601,2
8031003300,8031007088,3
8031003703,8031008304,1
8031000201,8031008390,3
8031002300,8031004003,1
8031000201,8031003601,3
8001988700,8001988700,6
8031006813,8031006813,18
8001009751,8001008200,5
8031002300,8031001301,2
8031001101,8031001101,22
8031000600,8031004005,7
8005005552,8059011951,8
8031006812,8031015300,7
8031004002,8031001403,3
8031005502,8031004506,2
8031002801,8031003203,10
8031005102,8005006704,4
8031003102,8059012054,8
8031000600,8031003603,9
8001008000,8005007201,2
8031006701,8031006812,3
8031000201,8031007088,2
8031001901,8031003401,7
8031006804,8059010406,5
8031001302,8031004102,1
8001008709,8005006704,4
8031003004,8001008000,7
8031003203,8005007201,2
8031001403,8031001301,9
8005005553,8031002901,1
8031002802,8031003203,8
8031006813,8031007037,3
8031003702,8031003901,11
8031004005,8031005104,5
8031000301,8031007088,2
8001009751,8031004306,1
8031005300,8031015500,6
8031007013,8059011951,1
8031004201,8005007201,4
8031005502,8031004004,3
8031001101,8031001800,3
8031003003,8005006854,2
8031006701,8031004306,9
8031002602,8001008308,1
8031001302,8031006813,1
8005006704,8031004005,1
8031006701,8031001402,4
8031002000,8031004103,13
8001008308,8031015300,5
8001008100,8031015500,27
8031012010,8031003703,2
8031000600,8059011904,6
8031002902,8031002802,3
8031004002,8031004002,32
8031003902,8005006704,10
8031001500,8031003202,4
8031006701,8001009751,1
8031004601,8005087200,1
8005005551,8031007037,10
8005005619,8005005551,3
8059010406,8031005001,1
8031001000,8031003202,5
8005005553,8031004005,3
8005087200,8031000905,1
8059010406,8059010406,44
8031006804,8031006814,47
8031004005,8031001403,1
8031002801,8031000903,13
8031000201,8031004404,7
8031007013,8031004505,1
8031001403,8031003703,3
8001009751,8031008391,4
8031003002,8031004306,5
8001008000,8031005503,1
8005005551,8001008709,23
8031003402,8031004404,9
8031001301,8031003902,2
8005004952,8001008000,26
8031003703,8031004302,11
8031006813,8031005001,4
8031003203,8031001401,1
8005004952,8031001000,10
8059012054,8031004505,5
8031002802,8031003102,10
8031000903,8031004801,1
8031006810,8031004102,2
8031002402,8001008709,1
8001008309,8031003202,5
8005004952,8005005551,10
8031011902,8031005502,4
8031008312,8031004306,3
8031001401,8031000905,8
8031000202,8031002901,3
8031002602,8031002300,17
8031005200,8031003702,4
8005004951,8031001102,1
8031003603,8031007006,3
8031000600,8031011903,3
8059012050,8001008000,1
8031000301,8031007013,1
8031005200,8031004603,4
8031003701,8031008389,12
8031004506,8031004104,3
8031015500,8031003002,7
8031004700,8031015400,1
8059012050,8031001901,1
8031001000,8031008387,12
8031001302,8031003202,2
8031008388,8031004002,1
8059012041,8031001102,1
8031006812,8031008391,6
8031004006,8031003702,1
8031000501,8031006813,1
8031003300,8031004004,1
8031003002,8031004104,2
8031004006,8031001000,2
8031001000,8031000401,2
8031001401,8031003901,1
8001007900,8031003202,5
8031004102,8001008401,15
8005007202,8031004404,1
8031004306,8001008709,1
8031001301,8031004602,14
8031003300,8001008100,1
8001015000,8031000904,14
8031001302,8005005952,3
8031003203,8031015300,3
8031001302,8031015600,7
8031006701,8031008312,4
8031004006,8031003902,7
8031002602,8031000600,5
8031003601,8031000904,3
8031005502,8031003703,2
8031002801,8031004002,9
8031002402,8031008306,7
8031003102,8031003402,10
8031000303,8031004504,4
8001988700,8031004202,1
8031001102,8031003401,4
8059011904,8031005300,1
8031003102,8005087200,14
8031002802,8031006701,6
8031000102,8031003701,1
8031015400,8031004403,3
8031003401,8031006814,3
8001009553,8031006813,12
8031003902,8031006814,16
8059009845,8031002402,1
8031004103,8031980100,1
8001008308,8059009845,9
8031002000,8059010406,4
8031011902,8031006812,2
8031002602,8031001403,5
8031003202,8031003901,2
8001015000,8031003102,14
8031003004,8031006812,25
8005004952,8005015100,19
8031003102,8031003003,9
8031006804,8059012054,36
8031004506,8005005619,2
8031004303,8031001301,1
8005005619,8001008309,1
8031004603,8031001402,4
8005006712,8031000303,44
8031003901,8031012010,9
8031005502,8031015700,17
8031006814,8031004506,8
8005087200,8031001403,1
8031001000,8031000302,8
8031015400,8031007088,4
8031004603,8005006712,2
8031001101,8031008390,4
8031000202,8031005102,1
8031004202,8031004201,15
8031003701,8005005551,1
8031004801,8001009553,2
8059009845,8031005300,1
8031004006,8031001800,2
8031004002,8031008305,2
8031004801,8031004503,3
8005006704,8031006812,1
8031005200,8031003002,4
8031005001,8031003602,1
8031002801,8005005553,2
8005005551,8031000201,8
8031011902,8031006813,1
8001015000,8031004101,29
8059010406,8031003602,3
8031003603,8031004104,7
8031000303,8031001403,5
8031004102,8031005001,2
8031003701,8005006704,2
8031001500,8031001301,13
8031008388,8031000102,2
8031001401,8031004302,2
8031003101,8059009845,10
8001008100,8031005300,8
8059010406,8031000600,6
8031004505,8031004603,3
8031001000,8031001800,12
8031004603,8059012054,1
8031004002,8031004005,2
8001009751,8031015600,7
8031001102,8031005200,4
8031003101,8059012054,9
8031002000,8059009845,11
8031000102,8031001402,1
8059009845,8005005952,4
8031003102,8031004003,11
8031001901,8059011904,5
8001008401,8031004202,1
8031004603,8005005551,6
8031005502,8031008390,3
8031003002,8031000201,1
8001007900,8031006804,1
